id,datetime,address,lat,long,dropoff
156892,2012-05-07 17:54:00,50 Francis St Boston Ma 02215,-71.107138,42.335645,126787
156893,2012-05-07 17:54:00,Unnamed Road Boston Ma,-71.022467,42.365325,126788
156894,2012-05-07 17:54:00,Wharf St Boston Ma,-71.051198,42.36339,126789
156895,2012-05-05 20:00:00,200 Washington St Boston Ma 02108,-71.057745,42.358142,126790
156896,2012-05-05 20:00:00,105 Causeway St Boston Ma 02114,-71.061643,42.36536,126791
156897,2012-05-05 20:00:00,820 Washington St Boston Ma 02111,-71.063862,42.34931,126792
156898,2012-05-05 20:00:00,590 Boylston St Boston Ma 02116,-71.076797,42.35038,126793
156899,2012-05-05 20:00:00,720 E Broadway Boston Ma 02127,-71.036572,42.335545,126794
156900,2012-05-05 20:00:00,Southwest Corridor Park Boston Ma,-71.0761,42.347348,126795
156902,2012-05-07 15:18:00,427 Commercial St Boston Ma 02109,-71.052495,42.367232,126796
156903,2012-05-07 15:18:00,Unnamed Road Boston Ma,-71.01803,42.362503,126797
156906,2012-05-07 17:54:00,Unnamed Road Boston Ma,-71.018027,42.362127,126798
156907,2012-05-07 17:55:00,Unnamed Road Boston Ma,-71.080123,42.347917,126799
156908,2012-05-07 17:55:00,200 State St Boston Ma,-71.052898,42.359493,126800
156909,2012-05-07 17:55:00,Unnamed Road Boston Ma,-71.019488,42.362587,126801
156910,2012-05-07 17:55:00,Unnamed Road Boston Ma,-71.022503,42.36536,126802
156912,2012-05-07 17:55:00,500 Boylston St Boston Ma 02116,-71.074573,42.350955,126803
156915,2012-05-07 15:19:00,31 Myrtle St Boston Ma 02114,-71.065772,42.359388,126804
156916,2012-05-07 15:19:00,25 State St Boston Ma,-71.057205,42.3589,126805
156917,2012-05-07 15:19:00,Unnamed Road Boston Ma,-71.05635,42.350045,126806
156918,2012-05-05 20:00:00,40 Beacon St Boston Ma,-71.066078,42.356915,126807
156919,2012-05-05 20:01:00,Unnamed Road Boston Ma,-71.064377,42.285243,126808
156920,2012-05-07 15:20:00,351 Longwood Ave Boston Ma 02215,-71.106958,42.33882,126809
156921,2012-05-07 15:20:00,690 Atlantic Ave Boston Ma 02111,-71.055647,42.351818,126810
156922,2012-05-07 17:55:00,30 Park Plz Boston Ma 02116,-71.069938,42.351528,126811
156923,2012-05-07 17:55:00,210 Mount Vernon St Boston Ma,-71.048867,42.319618,126812
156924,2012-05-07 17:56:00,Unnamed Road Boston Ma,-71.019128,42.362622,126813
156926,2012-05-07 15:21:00,260 Providence St Boston Ma 02116,-71.074103,42.350612,126814
156927,2012-05-07 17:56:00,North St Boston Ma,-71.05611,42.360543,126815
156928,2012-05-07 17:56:00,Unnamed Road Boston Ma,-71.022265,42.365397,126816
156929,2012-05-07 15:21:00,Dartmouth St Boston Ma,-71.076215,42.347848,126817
156931,2012-05-07 15:21:00,Fullerton St Boston Ma,-71.101702,42.345617,126818
156932,2012-05-07 15:21:00,Unnamed Road Boston Ma,-71.036438,42.335533,126819
156933,2012-05-07 15:21:00,Unnamed Road Boston Ma,-71.025705,42.369702,126820
156934,2012-05-07 15:21:00,204 W Newton St Boston Ma 02116,-71.079212,42.34362,126821
156935,2012-05-07 15:21:00,107 Causeway St Boston Ma 02114,-71.061663,42.365473,126822
156936,2012-05-07 17:57:00,20 Arlington St Boston Ma 02116,-71.070623,42.351837,126823
156937,2012-05-07 17:57:00,257 Dartmouth St Boston Ma 02116,-71.077427,42.350108,126824
156938,2012-05-07 17:57:00,50 Fargo St Boston Ma 02210,-71.043688,42.34607,126825
156939,2012-05-07 17:58:00,171 Cambridge St Boston Ma 02114,-71.065042,42.361145,126826
156941,2012-05-05 20:01:00,North St Boston Ma,-71.056213,42.360493,126827
156942,2012-05-05 20:01:00,308 Washington St Boston Ma 02135,-71.151102,42.348983,126828
156943,2012-05-05 20:01:00,Unnamed Road Boston Ma,-71.022267,42.365578,126829
156944,2012-05-05 20:01:00,60 N073 Boston Ma,-71.114493,42.300627,126830
156945,2012-05-07 15:21:00,130 St James Ave Boston Ma 02116,-71.076098,42.34955,126831
156946,2012-05-07 15:22:00,220 State St Boston Ma,-71.052507,42.359467,126832
156947,2012-05-07 15:22:00,233 Hanover St Boston Ma 02113,-71.05491,42.363255,126833
156948,2012-05-05 20:02:00,560 Atlantic Ave Boston Ma 02210,-71.053668,42.353608,126834
156949,2012-05-05 20:02:00,270 Northern Ave Boston Ma 02210,-71.038082,42.348637,126835
156950,2012-05-05 20:02:00,83 Huntington Ave Boston Ma,-71.079842,42.346892,126836
156951,2012-05-05 20:02:00,800 Boylston St Boston Ma 02199,-71.082283,42.348695,126837
156952,2012-05-07 15:22:00,70 Boylston Sq Boston Ma 02116,-71.06313,42.351955,126838
156953,2012-05-07 15:22:00,79 Beacon St Boston Ma,-71.070793,42.355967,126839
156954,2012-05-07 15:22:00,Unnamed Road Boston Ma,-71.022612,42.366633,126840
156955,2012-05-07 15:22:00,710 Atlantic Ave Boston Ma 02111,-71.05597,42.351487,126841
156956,2012-05-07 15:22:00,1960 Dorchester Ave Boston Ma 02124,-71.064498,42.285255,126842
156957,2012-05-07 17:58:00,1220 Commonwealth Ave Boston Ma,-71.1309,42.350653,126843
156958,2012-05-07 17:58:00,25 Woodward St Boston Ma 02127,-71.056142,42.331385,126844
156959,2012-05-07 17:58:00,30 Long Wharf Boston Ma 02110,-71.050873,42.359947,126845
156960,2012-05-07 15:23:00,Unnamed Road Boston Ma,-71.018255,42.36293,126846
156963,2012-05-07 15:23:00,160 Dartmouth St Boston Ma 02116,-71.0763,42.347945,126847
156964,2012-05-07 15:23:00,640 Boylston St Boston Ma 02116,-71.077847,42.34989,126848
156965,2012-05-07 17:58:00,1960 Dorchester Ave Boston Ma 02124,-71.064498,42.285253,126849
156966,2012-05-07 17:59:00,Unnamed Road Boston Ma,-71.057698,42.353372,126850
156967,2012-05-05 20:02:00,870 Boylston St Boston Ma 02199,-71.083553,42.34844,126851
156968,2012-05-05 20:02:00,67 Brookline Ave Boston Ma 02215,-71.09877,42.347232,126852
156969,2012-05-05 20:02:00,80 Boston Pl Boston Ma 02108,-71.058303,42.358688,126853
156970,2012-05-05 20:02:00,Unnamed Road Boston Ma,-71.056408,42.350068,126854
156972,2012-05-05 20:02:00,720 Atlantic Ave Boston Ma 02111,-71.056042,42.351385,126855
156973,2012-05-05 20:02:00,1270 Boylston St Boston Ma 02215,-71.095507,42.345158,126856
156974,2012-05-05 20:02:00,Hanover St Boston Ma,-71.055743,42.362623,126857
156976,2012-05-07 17:59:00,95 Huntington Ave Boston Ma,-71.079373,42.34701,126858
156977,2012-05-07 17:59:00,Commonwealth Ave @ Kenmore St Boston Ma 02215,-71.095547,42.348705,126859
156978,2012-05-07 18:00:00,Unnamed Road Boston Ma,-71.018498,42.369378,126860
156980,2012-05-07 18:00:00,Fenway Boston Ma,-71.10346,42.342813,126861
156984,2012-05-05 20:03:00,1220 Commonwealth Ave Boston Ma,-71.130825,42.350645,126862
156986,2012-05-05 20:03:00,87 Beacon St Boston Ma,-71.071508,42.355762,126863
156987,2012-05-05 20:03:00,420 Boylston St Boston Ma 02116,-71.072842,42.351465,126864
156988,2012-05-05 20:03:00,537 Tremont St Boston Ma 02116,-71.0711,42.344368,126865
156989,2012-05-05 20:03:00,139 Dartmouth St Boston Ma 02116,-71.075883,42.347215,126866
156990,2012-05-05 20:03:00,950 Commonwealth Ave Boston Ma,-71.118695,42.351618,126867
156991,2012-05-05 20:03:00,210 Boylston St Boston Ma 02116,-71.068498,42.352438,126868
156992,2012-05-05 20:03:00,Park St Boston Ma,-71.063222,42.35758,126869
156993,2012-05-05 20:04:00,60 Broad St Boston Ma 02110,-71.053472,42.358002,126870
156994,2012-05-05 20:04:00,State St Boston Ma,-71.05343,42.359412,126871
156995,2012-05-05 20:04:00,Unnamed Road Boston Ma,-71.040765,42.348835,126872
156996,2012-05-07 15:25:00,820 Boylston St Boston Ma 02199,-71.082672,42.348718,126873
156997,2012-05-05 20:04:00,390 Atlantic Ave Boston Ma 02110,-71.050827,42.355921,126874
156998,2012-05-05 20:04:00,89 State St Boston Ma 02109,-71.05544,42.359165,126875
157000,2012-05-07 18:00:00,Unnamed Road Boston Ma,-71.02248,42.365367,126876
157001,2012-05-07 18:00:00,I-90 @ Unnamed Road Boston Ma,-71.080043,42.347902,126877
157002,2012-05-07 18:00:00,290 Mount Vernon St Boston Ma 02125,-71.045732,42.3191,126878
157003,2012-05-07 18:01:00,720 Atlantic Ave Boston Ma 02111,-71.056002,42.351378,126879
157005,2012-05-07 18:01:00,250 Franklin St Boston Ma 02110,-71.054287,42.356348,126880
157006,2012-05-07 18:02:00,Unnamed Road Boston Ma,-71.022433,42.365317,126881
157007,2012-05-07 18:02:00,Unnamed Road Boston Ma,-71.018525,42.368987,126882
157008,2012-05-07 18:02:00,390 Stuart St Boston Ma 02116,-71.074025,42.34925,126883
157009,2012-05-07 15:25:00,1280 Boylston St Boston Ma 02215,-71.096102,42.34496,126884
157010,2012-05-07 15:25:00,305 Congress St Boston Ma 02210,-71.050183,42.351562,126885
157011,2012-05-07 15:25:00,40 N073 Boston Ma,-71.114552,42.300735,126886
157012,2012-05-07 15:26:00,640 Boylston St Boston Ma 02116,-71.077872,42.349805,126887
157013,2012-05-07 18:02:00,437 Atlantic Ave Boston Ma 02110,-71.052042,42.353837,126888
157015,2012-05-07 18:02:00,Huntington Ave @ I-90 Boston Ma,-71.07748,42.348537,126889
157016,2012-05-07 18:02:00,Unnamed Road Boston Ma,-71.043158,42.349912,126890
157017,2012-05-07 18:02:00,720 Boylston St Boston Ma 02116,-71.079983,42.349265,126891
157018,2012-05-07 17:58:00,250 Franklin St Boston Ma 02110,-71.0541,42.356178,126892
157019,2012-05-07 18:03:00,720 Atlantic Ave Boston Ma 02111,-71.056002,42.351425,126893
157020,2012-05-07 18:03:00,Unnamed Road Boston Ma,-71.097675,42.341678,126894
157021,2012-05-07 18:03:00,10 Black Falcon Ave Boston Ma 02210,-71.03374,42.344065,126895
157022,2012-05-07 18:03:00,I-90 @ Unnamed Road Boston Ma,-71.080043,42.34785,126896
157023,2012-05-07 18:03:00,80 West St Boston Ma 02111,-71.063207,42.354973,126897
157024,2012-05-07 18:03:00,Unnamed Road Boston Ma,-71.018527,42.36906,126898
157025,2012-05-07 18:03:00,Unnamed Road Boston Ma,-71.016897,42.366185,126899
157026,2012-05-07 18:03:00,Unnamed Road Boston Ma,-71.084242,42.346148,126900
157027,2012-05-07 18:04:00,Unnamed Road Boston Ma,-71.018123,42.362603,126901
157028,2012-05-05 00:42:00,165 Northern Ave Boston Ma 02210,-71.042945,42.350638,126902
157029,2012-05-05 00:42:00,175 Congress St Boston Ma 02110,-71.05544,42.355598,126903
157030,2012-05-05 00:42:00,160 State St Boston Ma 02109,-71.054028,42.359298,126904
157031,2012-05-05 00:42:00,N Tower St Boston Ma,-71.114662,42.300547,126905
157032,2012-05-05 00:42:00,20 Chapel Pl Boston Ma 02114,-71.06031,42.36405,126906
157033,2012-05-05 00:42:00,North St Boston Ma,-71.05624,42.36048,126907
157034,2012-05-05 00:42:00,Unnamed Road Boston Ma,-71.05823,42.349667,126908
157035,2012-05-05 00:42:00,1320 Boylston St Boston Ma 02215,-71.09869,42.344372,126909
157036,2012-05-05 00:42:00,73 Clarendon St Boston Ma 02116,-71.073465,42.347078,126910
157037,2012-05-05 00:42:00,110 Boylston St Boston Ma 02116,-71.065565,42.35246,126911
157038,2012-05-07 18:04:00,Unnamed Road Boston Ma,-71.016987,42.365978,126912
157039,2012-05-07 18:04:00,Unnamed Road Boston Ma,-71.019853,42.367788,126913
157040,2012-05-07 18:04:00,120 Stuart St Boston Ma 02116,-71.065595,42.351408,126914
157041,2012-05-07 18:04:00,1080 Boylston St Boston Ma 02215,-71.088157,42.347144,126915
157043,2012-05-07 18:04:00,Unnamed Road Boston Ma,-71.120328,42.364387,126916
157044,2012-05-07 18:05:00,720 E Broadway Boston Ma 02127,-71.03656,42.335572,126917
157046,2012-05-05 20:05:00,530 E Broadway Boston Ma 02127,-71.043357,42.335553,126918
157047,2012-05-05 20:05:00,30 Lathrop Pl Boston Ma 02113,-71.054187,42.363923,126919
157048,2012-05-07 18:05:00,400 Summer St Boston Ma,-71.043825,42.346963,126920
157049,2012-05-07 18:05:00,85 Massachusetts Ave Boston Ma 02115,-71.088553,42.3489,126921
157050,2012-05-07 18:05:00,590 Boylston St Boston Ma 02116,-71.076603,42.350257,126922
157051,2012-05-07 18:05:00,50 Boates Ct Boston Ma 02110,-71.052278,42.356288,126923
157052,2012-05-05 20:05:00,Unnamed Road Boston Ma,-71.018692,42.369233,126924
157053,2012-05-05 20:05:00,30 Long Wharf Boston Ma 02110,-71.050872,42.359957,126925
157054,2012-05-05 20:05:00,60 Purchase St Boston Ma,-71.051452,42.356517,126926
157055,2012-05-05 20:05:00,Unnamed Road Boston Ma,-71.070485,42.361593,126927
157056,2012-05-05 20:05:00,744 Atlantic Ave Boston Ma 02111,-71.05654,42.35062,126928
157057,2012-05-05 20:05:00,260 Northern Ave Boston Ma 02210,-71.038415,42.348682,126929
157058,2012-05-05 00:43:00,58 Cross St Boston Ma 02113,-71.055698,42.362633,126930
157059,2012-05-05 00:43:00,1280 Boylston St Boston Ma 02215,-71.096613,42.345017,126931
157060,2012-05-05 00:43:00,101 Brookline Ave Boston Ma 02215,-71.099555,42.346135,126932
157063,2012-05-05 00:43:00,Unnamed Road Boston Ma,-71.017158,42.366135,126933
157064,2012-05-05 00:43:00,Unnamed Road Boston Ma,-71.070393,42.361362,126934
157065,2012-05-07 18:05:00,710 Atlantic Ave Boston Ma 02111,-71.055952,42.351468,126935
157066,2012-05-07 18:05:00,3 Beacon St Boston Ma 02116,-71.060525,42.358172,126936
157067,2012-05-07 18:06:00,520 Boylston St Boston Ma 02116,-71.075043,42.350825,126937
157069,2012-05-05 20:05:00,1730 Washington St Boston Ma 02118,-71.076548,42.33685,126938
157070,2012-05-05 20:05:00,27 Kilmarnock St Boston Ma 02215,-71.099783,42.34385,126939
157071,2012-05-05 20:06:00,140 Staniford St Boston Ma 02114,-71.063425,42.363667,126940
157073,2012-05-05 20:06:00,150 W Broadway Boston Ma 02127,-71.05356,42.340532,126941
157074,2012-05-07 18:06:00,250 Northern Ave Boston Ma 02210,-71.039073,42.34902,126942
157075,2012-05-07 18:06:00,Unnamed Road Boston Ma,-71.046585,42.350408,126943
157076,2012-05-07 18:06:00,250 Franklin St Boston Ma 02110,-71.054647,42.356378,126944
157078,2012-05-05 20:06:00,North St Boston Ma,-71.056342,42.360405,126945
157079,2012-05-05 20:06:00,611 Commonwealth Ave Boston Ma,-71.101592,42.34953,126946
157080,2012-05-07 18:07:00,61 L St Boston Ma 02127,-71.03536,42.335818,126947
157081,2012-05-07 18:07:00,Hereford St Boston Ma,-71.086163,42.349572,126948
157082,2012-05-07 18:07:00,210 State St Boston Ma,-71.052687,42.359437,126949
157083,2012-05-07 18:07:00,N380 Boston Ma,-71.048482,42.353285,126950
157084,2012-05-07 18:07:00,163 High St Boston Ma 02110,-71.05312,42.356333,126951
157085,2012-05-07 18:08:00,606 Huntington Ave Boston Ma,-71.098458,42.336693,126952
157086,2012-05-07 18:08:00,49 Fargo St Boston Ma 02210,-71.043593,42.346153,126953
157087,2012-05-07 18:08:00,Unnamed Road Boston Ma,-71.018512,42.369397,126954
157088,2012-05-07 18:08:00,20 Central St Boston Ma 02109,-71.055187,42.358702,126955
157089,2012-05-07 18:08:00,Unnamed Road Boston Ma,-71.018645,42.36922,126956
157090,2012-05-07 15:27:00,438 Atlantic Ave Boston Ma 02110,-71.052418,42.35404,126957
157091,2012-05-07 18:09:00,202 Clarendon St Boston Ma,-71.074798,42.34989,126958
157092,2012-05-07 18:09:00,130 St James Ave Boston Ma 02116,-71.07607,42.349548,126959
157093,2012-05-07 18:10:00,North St Boston Ma,-71.056292,42.360592,126960
157097,2012-05-05 00:43:00,60 Broad St Boston Ma 02110,-71.05385,42.357747,126961
157098,2012-05-05 00:43:00,760 Atlantic Ave Boston Ma 02111,-71.056707,42.350217,126962
157100,2012-05-05 00:43:00,70 Merrimac St Boston Ma 02114,-71.061463,42.36354,126963
157101,2012-05-05 00:43:00,20 Lansdowne St Boston Ma 02215,-71.095358,42.347185,126964
157102,2012-05-05 00:43:00,N351 Boston Ma,-71.022307,42.36574,126965
157103,2012-05-05 00:43:00,5 Kilmarnock St Boston Ma 02215,-71.100632,42.344837,126966
157105,2012-05-05 00:43:00,190 Harvard Ave Boston Ma 02134,-71.131255,42.350875,126967
157106,2012-05-05 00:44:00,Beacon St @ Commonwealth Ave Boston Ma,-71.097402,42.348758,126968
157107,2012-05-05 00:44:00,226 A St Boston Ma 02210,-71.051337,42.34685,126969
157108,2012-05-07 18:10:00,Unnamed Road Boston Ma,-71.043737,42.340035,126970
157109,2012-05-07 18:10:00,250 Franklin St Boston Ma 02110,-71.054502,42.35658,126971
157110,2012-05-07 18:10:00,491 Massachusetts Ave Boston Ma,-71.080298,42.339453,126972
157111,2012-05-07 18:10:00,70 Federal St Boston Ma 02110,-71.056363,42.35561,126973
157112,2012-05-07 18:11:00,Unnamed Road Boston Ma,-71.018455,42.369085,126974
157113,2012-05-07 15:28:00,440 Huntington Ave Boston Ma,-71.092228,42.33876,126975
157114,2012-05-07 15:28:00,320 Brookline Ave Boston Ma,-71.105577,42.340357,126976
157115,2012-05-07 15:28:00,550 Boylston St Boston Ma 02116,-71.075448,42.350377,126977
157116,2012-05-07 18:11:00,70 Boates Ct Boston Ma 02110,-71.051827,42.356333,126978
157117,2012-05-07 18:11:00,120 Huntington Ave Boston Ma,-71.081042,42.345875,126979
157118,2012-05-07 18:11:00,Unnamed Road Boston Ma,-71.022513,42.365343,126980
157119,2012-05-07 15:28:00,Boylston St @ Eliot St Boston Ma 02116,-71.068608,42.352055,126981
157120,2012-05-05 20:07:00,State St Boston Ma,-71.053478,42.359337,126982
157121,2012-05-07 18:12:00,650 Atlantic Ave Boston Ma 02111,-71.055677,42.352128,126983
157122,2012-05-05 20:07:00,40 Long Wharf Boston Ma 02110,-71.050698,42.35986,126984
157123,2012-05-05 20:07:00,N380 Boston Ma,-71.040215,42.34805,126985
157124,2012-05-05 20:08:00,750 E Broadway Boston Ma 02127,-71.035535,42.335578,126986
157125,2012-05-07 18:12:00,130 Franklin St Boston Ma 02110,-71.056552,42.355485,126987
157126,2012-05-05 20:08:00,70 Atlantic Ave Boston Ma 02110,-71.050915,42.362702,126988
157127,2012-05-05 20:08:00,2 Avenue De Lafayette Boston Ma 02111,-71.061333,42.353632,126989
157128,2012-05-05 20:08:00,Unnamed Road Boston Ma,-71.08428,42.346152,126990
157129,2012-05-05 20:08:00,Unnamed Road Boston Ma,-71.058567,42.363578,126991
157130,2012-05-05 20:08:00,181 Stuart St Boston Ma 02116,-71.06694,42.3509,126992
157131,2012-05-05 20:08:00,850 Washington St Boston Ma 02111,-71.063998,42.348878,126993
157132,2012-05-07 18:13:00,550 Boylston St Boston Ma 02116,-71.075587,42.350637,126994
157134,2012-05-07 18:13:00,378 Dorchester St Boston Ma 02127,-71.056485,42.329945,126995
157135,2012-05-07 18:13:00,250 Franklin St Boston Ma 02110,-71.054437,42.356483,126996
157136,2012-05-07 18:14:00,840 Boylston St Boston Ma 02199,-71.082947,42.348572,126997
157137,2012-05-07 18:14:00,210 A St Boston Ma 02210,-71.051827,42.346227,126998
157138,2012-05-07 18:14:00,438 Atlantic Ave Boston Ma 02110,-71.052425,42.354167,126999
157139,2012-05-07 18:14:00,Unnamed Road Boston Ma,-71.016797,42.363887,127000
157140,2012-05-07 18:14:00,20 State St Boston Ma 02109,-71.057528,42.358903,127001
157141,2012-05-07 18:14:00,316 Washington St Boston Ma 02135,-71.151833,42.349028,127002
157142,2012-05-07 18:14:00,Unnamed Road Boston Ma,-71.022598,42.365695,127003
157143,2012-05-07 18:14:00,104 Causeway St Boston Ma 02114,-71.061732,42.365355,127004
157144,2012-05-07 18:14:00,Unnamed Road Boston Ma,-71.050935,42.356048,127005
157145,2012-05-07 18:14:00,490 Brookline Ave Boston Ma 02215,-71.109542,42.336885,127006
157146,2012-05-07 18:14:00,30 Union Wharf Boston Ma 02109,-71.051053,42.36538,127007
157147,2012-05-07 18:14:00,Unnamed Road Boston Ma,-71.01926,42.362505,127008
157149,2012-05-05 20:08:00,10 Melcher St Boston Ma 02210,-71.05101,42.350493,127009
157150,2012-05-05 20:09:00,346 Boylston St Boston Ma 02116,-71.070992,42.351955,127010
157151,2012-05-07 15:29:00,144 Charles St Boston Ma 02114,-71.070697,42.360053,127011
157152,2012-05-07 15:30:00,30 Tremont St Boston Ma,-71.059655,42.358833,127012
157153,2012-05-07 18:15:00,470 Boylston St Boston Ma 02116,-71.073763,42.351153,127013
157154,2012-05-07 15:30:00,133 Massachusetts Ave Boston Ma 02115,-71.087835,42.347053,127014
157155,2012-05-05 20:09:00,450 Columbus Ave Boston Ma 02116,-71.077697,42.34398,127015
157157,2012-05-05 20:09:00,1740 Washington St Boston Ma 02118,-71.076655,42.336553,127016
157158,2012-05-05 20:09:00,56 Brookline Ave Boston Ma 02215,-71.098373,42.347288,127017
157159,2012-05-05 20:09:00,200 Summer St Boston Ma 02210,-71.055023,42.35244,127018
157160,2012-05-05 20:09:00,Hanover Pl Boston Ma,-71.055515,42.362945,127019
157161,2012-05-05 20:09:00,250 Franklin St Boston Ma 02110,-71.054493,42.356513,127020
157162,2012-05-05 20:09:00,127 Causeway St Boston Ma 02114,-71.060762,42.36568,127021
157163,2012-05-05 20:09:00,Unnamed Road Boston Ma,-71.072182,42.351958,127022
157165,2012-05-07 18:15:00,Unnamed Road Boston Ma,-71.022542,42.36576,127023
157166,2012-05-07 18:15:00,200 Tremont St Boston Ma 02116,-71.06456,42.352218,127024
157167,2012-05-05 20:09:00,597 Tremont St Boston Ma 02118,-71.073638,42.342887,127025
157168,2012-05-05 20:09:00,Commonwealth Ave @ Kenmore St Boston Ma 02215,-71.095137,42.348713,127026
157169,2012-05-05 20:09:00,54 Hereford St Boston Ma 02115,-71.085695,42.348898,127027
157170,2012-05-05 20:09:00,110 Dartmouth St Boston Ma 02116,-71.075497,42.346313,127028
157171,2012-05-05 20:09:00,380 Atlantic Ave Boston Ma 02110,-71.05082,42.356123,127029
157172,2012-05-05 20:10:00,84 Huntington Ave Boston Ma,-71.079908,42.346887,127030
157173,2012-05-07 15:31:00,50 Oliver St Boston Ma 02110,-71.053628,42.356385,127031
157174,2012-05-07 15:31:00,Unnamed Road Boston Ma,-71.081753,42.349537,127032
157175,2012-05-07 15:31:00,Unnamed Road Boston Ma,-71.036452,42.312278,127033
157176,2012-05-07 15:31:00,320 Columbus Ave Boston Ma 02116,-71.074795,42.346357,127034
157177,2012-05-07 18:16:00,Unnamed Road Boston Ma,-71.018402,42.369015,127035
157178,2012-05-07 18:16:00,830 Boylston St Boston Ma 02199,-71.082637,42.348497,127036
157179,2012-05-07 18:16:00,Unnamed Road Boston Ma,-71.018937,42.362662,127037
157180,2012-05-07 18:16:00,234 State St Boston Ma,-71.05202,42.359627,127038
157181,2012-05-07 18:16:00,720 Boylston St Boston Ma 02116,-71.079992,42.349348,127039
157182,2012-05-07 18:16:00,250 Franklin St Boston Ma 02110,-71.054427,42.356537,127040
157183,2012-05-07 18:16:00,548 Tremont St Boston Ma 02116,-71.071603,42.344072,127041
157184,2012-05-05 20:10:00,270 Northern Ave Boston Ma 02210,-71.038008,42.348618,127042
157185,2012-05-05 20:10:00,Avenue Of The Arts Boston Ma,-71.085978,42.34207,127043
157186,2012-05-07 18:17:00,130 Franklin St Boston Ma 02110,-71.056572,42.355602,127044
157187,2012-05-07 18:17:00,14 Congress St Boston Ma 02109,-71.056768,42.358772,127045
157188,2012-05-07 15:31:00,Unnamed Road Boston Ma,-71.089928,42.342725,127046
157190,2012-05-07 15:32:00,720 E Broadway Boston Ma 02127,-71.036568,42.335517,127047
157191,2012-05-07 18:17:00,Unnamed Road Boston Ma,-71.084357,42.34608,127048
157192,2012-05-07 18:17:00,Unnamed Road Boston Ma,-71.05251,42.354533,127049
157193,2012-05-07 18:17:00,720 Atlantic Ave Boston Ma 02111,-71.055957,42.351412,127050
157194,2012-05-07 18:18:00,40 Park Plz Boston Ma 02116,-71.070105,42.351247,127051
157195,2012-05-07 18:18:00,Unnamed Road Boston Ma,-71.018443,42.369037,127052
157196,2012-05-07 18:19:00,Unnamed Road Boston Ma,-71.022597,42.365597,127053
157198,2012-05-07 18:19:00,4 Custom House St Boston Ma 02110,-71.053187,42.357868,127054
157199,2012-05-07 18:19:00,Unnamed Road Boston Ma,-71.104037,42.338618,127055
157200,2012-05-07 18:20:00,190 State St Boston Ma,-71.053135,42.359473,127056
157201,2012-05-07 18:20:00,Forsyth St Boston Ma,-71.09063,42.339705,127057
157202,2012-05-07 18:20:00,72 Jersey St Boston Ma 02215,-71.097893,42.344435,127058
157203,2012-05-07 18:20:00,Unnamed Road Boston Ma,-71.050883,42.356133,127059
157204,2012-05-07 18:20:00,N351 Boston Ma,-71.022293,42.365817,127060
157205,2012-05-07 18:20:00,60 N North Grove St Boston Ma,-71.068547,42.3619,127061
157206,2012-05-07 18:20:00,290 Washington St Boston Ma 02108,-71.058445,42.357313,127062
157207,2012-05-07 18:20:00,30 North St Boston Ma 02113,-71.056033,42.360808,127063
157208,2012-05-07 18:20:00,720 Atlantic Ave Boston Ma 02111,-71.055848,42.351372,127064
157209,2012-05-07 18:20:00,151 Berkeley St Boston Ma 02116,-71.072052,42.349092,127065
157211,2012-05-07 18:21:00,130 St James Ave Boston Ma 02116,-71.076075,42.349767,127066
157213,2012-05-07 18:21:00,59 Beacon St Boston Ma,-71.068678,42.356343,127067
157216,2012-05-07 18:22:00,90 High St Boston Ma 02110,-71.055098,42.354428,127068
157217,2012-05-07 18:22:00,40 Avenue Louis Pasteur Boston Ma 02115,-71.101075,42.33971,127069
157219,2012-05-07 18:23:00,Unnamed Road Boston Ma,-71.022495,42.365478,127070
157220,2012-05-07 18:23:00,6 Quaker Ln Boston Ma 02109,-71.057135,42.358782,127071
157221,2012-05-07 18:23:00,260 Northern Ave Boston Ma 02210,-71.038787,42.348913,127072
157222,2012-05-07 15:32:00,Unnamed Road Boston Ma,-71.016845,42.365917,127073
157223,2012-05-07 15:32:00,90 Hawthorne Pl Boston Ma 02114,-71.066327,42.36417,127074
157225,2012-05-07 18:23:00,Unnamed Road Boston Ma,-71.080098,42.347862,127075
157227,2012-05-05 20:10:00,Unnamed Road Boston Ma,-71.01853,42.369122,127076
157228,2012-05-05 20:10:00,78 Broad St Boston Ma 02110,-71.052912,42.357572,127077
157229,2012-05-05 20:10:00,Unnamed Road Boston Ma,-71.018623,42.369223,127078
157230,2012-05-05 20:10:00,64 India St Boston Ma 02110,-71.052088,42.358052,127079
157231,2012-05-05 20:10:00,840 Boylston St Boston Ma 02199,-71.082963,42.348775,127080
157232,2012-05-05 20:10:00,250 Northern Ave Boston Ma 02210,-71.039113,42.348963,127081
157233,2012-05-05 20:11:00,Avenue Of The Arts Boston Ma,-71.086525,42.34173,127082
157234,2012-05-07 18:24:00,Unnamed Road Boston Ma,-71.022292,42.365373,127083
157235,2012-05-07 18:24:00,290 Portland St Boston Ma 02114,-71.062385,42.364893,127084
157236,2012-05-07 18:24:00,40 Park Plz Boston Ma 02116,-71.070033,42.351233,127085
157237,2012-05-07 15:32:00,53 Fargo St Boston Ma 02210,-71.043618,42.346057,127086
157239,2012-05-07 15:32:00,740 Commonwealth Ave Boston Ma,-71.108038,42.350323,127087
157240,2012-05-07 15:33:00,Western Ave Boston Ma,-71.123365,42.36431,127088
157241,2012-05-07 15:33:00,128 Cambridge St Boston Ma 02114,-71.063623,42.361162,127089
